Year,total_precip,avg_precip,min_precip,max_precip,std_precip,avg_month_precip,Annual_Variation
2024,4286.0,22.986263672599183,0,1053,410.15492268905,22.986263672599183,73.17171717171718
2025,4104.0,21.706803856136446,0,1481,418.5461851348177,21.706803856136446,-4.24638357442837
2026,5809.0,30.859160641453467,0,1362,467.57098796640366,30.859160641453467,41.544834307992204
2027,8105.0,43.628001019651464,0,1861,719.186719759749,43.628001019651464,39.52487519366501
2028,3018.0,15.944121941045607,9,912,245.0534264567256,15.944121941045607,-62.76372609500309
2029,3883.0,20.56784158324064,17,1162,354.1513436970474,20.56784158324064,28.661365142478456
2030,7283.0,39.03869461438635,3,1478,560.4782792536669,39.03869461438635,87.56116404841616
2031,5709.0,30.292773220244715,6,1193,388.8243644161672,30.292773220244715,-21.61197308801318
2032,7162.0,38.0549337226548,7,2064,645.1278708108724,38.0549337226548,25.45104221404799
2033,6936.0,37.67425611790878,5,2171,680.5675439059534,37.67425611790878,-3.1555431443730853
2034,4492.0,24.122456664812756,0,1016,380.54108208117975,24.122456664812756,-35.23644752018454
2035,3702.0,19.674586345939932,3,845,285.507681794442,19.674586345939932,-17.58682101513802
2036,5569.0,29.22585859288098,6,1457,476.3570964448134,29.22585859288098,50.43219881145327
2037,6293.0,33.1108870967742,5,1866,628.660113160353,33.1108870967742,13.000538696354823
2038,4094.0,21.718379217649243,14,1124,365.2348766910345,21.718379217649243,-34.94358811377721
2039,7056.0,37.24523776418243,0,2975,815.0558263088486,37.24523776418243,72.34978016609672
2040,5019.0,27.537246245828698,16,2188,590.4063508219649,27.537246245828698,-28.869047619047617
2041,4209.0,22.474068409343715,0,1026,395.49258698948626,22.474068409343715,-16.138673042438732
2042,4394.0,23.07437082869855,4,1232,393.81094525934725,23.07437082869855,4.3953433119505725
2043,6418.0,34.15296510011124,9,1657,592.2136950510859,34.15296510011124,46.06281292671825
2044,4488.0,23.757514136077123,12,993,327.26858583238214,23.757514136077123,-30.071673418510436
2045,5468.0,29.58092324805339,0,1777,513.3068076578362,29.58092324805339,21.83600713012477
2046,5609.0,30.10561503522432,0,1692,542.2125477796479,30.10561503522432,2.578639356254575
2047,5129.0,26.96923085836114,0,2317,637.5028639270191,26.96923085836114,-8.557675164913537
2048,4514.0,24.065472052280313,3,1458,432.8963414308816,24.065472052280313,-11.990641450575158
2049,6771.0,37.21533185020393,0,3343,936.0458540632991,37.21533185020393,50.0
2050,4803.0,25.30159668149796,0,1604,443.79727661092363,25.30159668149796,-29.06513070447496
2051,4678.0,25.095951520207638,0,1059,369.7273770406153,25.095951520207638,-2.6025400791172215
2052,2857.0,15.121384872080087,0,1049,331.1965794545956,15.121384872080087,-38.926891834117136
2053,4789.0,25.76605371709307,13,1140,423.897598769354,25.76605371709307,67.62338116905846
2054,7003.0,37.13004611605487,0,2126,615.763747247467,37.13004611605487,46.230945917728114
2055,4015.0,21.219717510196514,1,920,304.488978255023,21.219717510196514,-42.66742824503784
2056,6079.0,32.51880561735261,0,1947,630.7417651007617,32.51880561735261,51.40722291407223
2057,5732.0,30.32230835187245,4,1625,486.04233510585425,30.32230835187245,-5.708175686790595
2058,3860.0,20.559585882461995,0,1680,466.22864724848426,20.559585882461995,-32.658757850662944
2059,3258.0,17.242526418242495,14,992,273.2320026510937,17.242526418242495,-15.595854922279795
2060,4125.0,21.84705807378569,0,1238,412.3222757636423,21.84705807378569,26.61141804788214
2061,4103.0,21.748823924731184,0,1000,344.6688683183887,21.748823924731184,-0.5333333333333301
2062,3684.0,19.640758249907304,0,1032,328.7328287945588,19.640758249907304,-10.212039970753107
2063,6087.0,32.248111327400814,2,2930,864.8825590269993,32.248111327400814,65.22801302931596
2064,3486.0,18.37655265109381,6,932,291.87715348631303,18.37655265109381,-42.73040906850666
2065,5438.0,28.971026835372637,9,2608,766.2104901079828,28.971026835372637,55.995410212277676
2066,4779.0,25.331711160548753,6,1910,587.2500048376486,25.331711160548753,-12.11842589187201
2067,6037.0,32.54678230441231,7,2646,859.8667400278142,32.54678230441231,26.323498639882814
2068,4183.0,22.08879657953281,2,1352,394.91137287275285,22.08879657953281,-30.71061785655127
2069,3612.0,19.322204069336298,0,867,278.5168511304771,19.322204069336298,-13.650490078890753
2070,5147.0,27.257375092695586,1,1029,390.3577516105249,27.257375092695586,42.497231450719816
2071,6615.0,35.10100922321097,5,2378,663.5507961647768,35.10100922321097,28.521468816786477
2072,2738.0,14.571618928439008,0,723,236.8497158089658,14.571618928439008,-58.609221466364325
2073,5830.0,31.006876853911752,12,1656,547.109567443194,31.006876853911752,112.92914536157781
2074,4002.0,21.426596681497966,0,1527,467.12846198877673,21.426596681497966,-31.355060034305314
2075,5627.0,30.625,1,1885,549.659309082095,30.625,40.604697651174405
2076,2116.0,11.268834584723768,0,403,157.1729408433059,11.268834584723768,-62.395592678158884
2077,3999.0,21.418312013348167,0,1114,367.9441966089176,21.418312013348167,88.98865784499054
2078,6468.0,33.94324133296255,0,2239,733.9093330179887,33.94324133296255,61.740435108777206
2079,2064.0,11.036910224323321,0,1003,280.3552940628924,11.036910224323321,-68.08905380333951
2080,4961.0,26.713703883945126,0,1358,455.23090211718295,26.713703883945126,140.35852713178295
2081,7357.0,38.85491981831665,0,1655,648.4130920013783,38.85491981831665,48.296714372102386
2082,3228.0,17.04777878197998,0,1472,428.0645660730081,17.04777878197998,-56.12341987223053
2083,7087.0,38.293746523915466,0,2346,703.0802952118282,38.293746523915466,119.54770755885997
2084,4498.0,23.915328374119394,5,1143,401.8812202025807,23.915328374119394,-36.53167771976859
2085,4533.0,24.065205552465702,0,799,299.3888092279153,24.065205552465702,0.7781236104935418
2086,3240.0,17.385219688542822,0,700,269.3392588607096,17.385219688542822,-28.524156187954997
2087,2844.0,15.032599879495736,0,732,275.7004303092893,15.032599879495736,-12.222222222222223
2088,4061.0,21.842834631071565,0,892,319.8296303100174,21.842834631071565,42.79184247538679
2089,6640.0,35.58796811271783,0,1547,634.3241691084704,35.58796811271783,63.50652548633342
2090,4635.0,24.79394929551353,0,1058,355.3063019168365,24.79394929551353,-30.195783132530117
2091,3708.0,20.046724369670002,0,1059,331.79895336565704,20.046724369670002,-19.999999999999996
2092,8122.0,43.28327771598072,0,1926,715.2189535485979,43.28327771598072,119.03991370010787
2093,4382.0,23.301880561735263,0,2009,574.6416801851921,23.301880561735263,-46.04777148485595
2094,5041.0,26.73107851316277,2,2257,639.8175106776126,26.73107851316277,15.038795070743948
2095,4630.0,24.470511216166113,4,1399,474.4575531035097,24.470511216166113,-8.153144217417175
2096,2900.0,15.31554736744531,5,805,273.05155468363756,15.31554736744531,-37.365010799136066
2097,2141.0,11.388232295142751,5,452,167.54888477062087,11.388232295142751,-26.172413793103445
2098,3175.0,16.884825732295145,0,698,254.42714918503538,16.884825732295145,48.295189163942084
2099,5338.0,28.282582499073044,0,1687,572.4981672592075,28.282582499073044,68.1259842519685
2100,6141.0,32.59446839080459,0,1816,603.9909880423413,32.59446839080459,15.043087298613722
2006,10185.0,53.6015827771598,0,4256,1289.1795223742465,53.6015827771598,
2007,5268.0,28.53797043010753,17,1740,487.1497809615735,28.53797043010753,-48.276877761413836
2008,5504.0,29.825981414534667,14,2036,716.3510228085026,29.825981414534667,4.479878511769164
2009,5314.0,27.932366981831663,36,1785,552.8038996924239,27.932366981831663,-3.4520348837209336
2010,3542.0,18.643597052280313,7,719,257.3073271519111,18.643597052280313,-33.345878810688745
2011,5117.0,27.024657026325546,0,1882,596.7080081327022,27.024657026325546,44.46640316205534
2012,5360.0,28.417634176863185,18,1468,429.00060040927116,28.417634176863185,4.74887629470393
2013,8045.0,43.215192806822394,9,2587,818.3046174681509,43.215192806822394,50.093283582089555
2014,6441.0,34.404425055617345,4,1216,473.6635025377865,34.404425055617345,-19.93784959602237
2015,5502.0,29.09523892287727,7,1528,399.5894484001389,29.09523892287727,-14.578481602235682
2016,8652.0,45.71821120689655,30,2704,782.0473131467174,45.71821120689655,57.25190839694656
2017,6151.0,32.39506280126066,4,1583,601.0604958712306,32.39506280126066,-28.90661118816459
2018,6506.0,34.33464265850945,10,2023,575.2866215806665,34.33464265850945,5.771419281417645
2019,10520.0,56.570645624768254,0,3745,1217.930161703814,56.570645624768254,61.69689517368584
2020,6815.0,36.062830228031146,28,1929,675.6379420872387,36.062830228031146,-35.21863117870723
2021,5195.0,27.484044771968854,22,1129,400.35108645318104,27.484044771968854,-23.77109317681585
2022,11503.0,62.24098535409715,3,4110,1226.2648726432587,62.24098535409715,121.42444658325311
2023,3140.0,16.827111142009638,0,1436,395.65993969416195,16.827111142009638,-72.70277318960271
2024,5044.0,27.161962365591396,18,1392,497.5241124048586,27.161962365591396,60.63694267515925
2025,4829.0,25.49670351316277,0,1566,470.3519877966313,25.49670351316277,-4.262490087232351
2026,6653.0,35.41507925472747,0,1539,540.2417738776079,35.41507925472747,37.77179540277491
2027,10260.0,55.11170397664072,0,2117,875.5460633746857,55.11170397664072,54.21614309334135
2028,3588.0,18.923514553207266,33,1052,312.9301403305101,18.923514553207266,-65.02923976608187
2029,4661.0,24.656406423804228,0,1452,457.4537151616014,24.656406423804228,29.905239687848372
2030,8400.0,44.881054180571006,5,1588,636.9067292925879,44.881054180571006,80.21883715940785
2031,6893.0,36.56504912866148,0,1298,457.51730386219634,36.56504912866148,-17.940476190476197
2032,8323.0,44.17591884501297,5,2309,746.1903800862976,44.17591884501297,20.745684027274038
2033,8176.0,44.42588987764182,9,2566,806.9898426006401,44.42588987764182,-1.766190075693863
2034,4799.0,25.777322024471633,3,1090,395.08513658642636,25.777322024471633,-41.30381604696674
2035,3872.0,20.557001992955133,10,815,279.20677685619347,20.557001992955133,-19.316524275890814
2036,6495.0,34.19127155172414,8,1681,556.0196407583916,34.19127155172414,67.74276859504131
2037,6863.0,36.10306011308861,0,1825,673.0191755114118,36.10306011308861,5.665896843725937
2038,4590.0,24.37996500741565,24,1393,425.4087873606237,24.37996500741565,-33.1196269852834
2039,8413.0,44.456288236929915,3,3360,932.8619169312284,44.456288236929915,83.28976034858388
2040,5844.0,32.14637212643678,0,2727,758.14282655351,32.14637212643678,-30.53607512183526
2041,4522.0,24.154894327030032,0,1088,425.059746246087,24.154894327030032,-22.621492128678987
2042,5218.0,27.44026348720801,5,1369,462.74179592616196,27.44026348720801,15.39141972578506
2043,7123.0,37.82668821839081,10,1937,660.2983428081214,37.82668821839081,36.50824070525105
2044,5669.0,29.919621338524284,9,1152,396.4727339778598,29.919621338524284,-20.4127474378773
2045,6202.0,33.49107804968483,0,1986,632.1734274898325,33.49107804968483,9.402010936673143
2046,6189.0,33.214486002966254,0,2021,631.1461615764823,33.214486002966254,-0.20960980328925682
2047,6151.0,32.45380862995921,7,2767,753.7292084674506,32.45380862995921,-0.613992567458399
2048,5685.0,30.288080506117907,0,1585,530.9283678785508,30.288080506117907,-7.576003901804585
2049,7816.0,42.99380677604746,0,3935,1095.899989907285,42.99380677604746,37.484608619173265
2050,4976.0,26.156974184278827,0,1728,489.295473723251,26.156974184278827,-36.33572159672467
2051,5150.0,27.546092880978865,0,1069,392.0025123605328,27.546092880978865,3.4967845659164
2052,3674.0,19.421081294030405,0,1433,441.19194613380387,19.421081294030405,-28.66019417475728
2053,5491.0,29.494583101594362,6,1183,463.2973634391814,29.494583101594362,49.455634186173114
2054,8105.0,42.85461855765666,0,2586,743.3202488996532,42.85461855765666,47.60517209979967
2055,4542.0,23.99349392843901,0,1109,360.4077236585355,23.99349392843901,-43.960518198642816
2056,7444.0,39.84275931590656,0,2222,730.4879232818336,39.84275931590656,63.89255834434171
2057,6655.0,35.22102683537263,13,1648,510.33526561793997,35.22102683537263,-10.59914024717894
2058,4384.0,23.17642867074527,0,2149,576.3690947069709,23.17642867074527,-34.12471825694966
2059,3657.0,19.37776928068224,8,901,299.2740079228095,19.37776928068224,-16.58302919708029
2060,4440.0,23.550090378197996,0,1336,437.92340550706933,23.550090378197996,21.410992616899094
2061,4296.0,22.681747080088986,0,1017,350.09037794157206,22.681747080088986,-3.2432432432432434
2062,5030.0,26.677848071931777,0,1514,442.48386377016016,26.677848071931777,17.085661080074477
2063,6714.0,35.62263046903967,0,3463,986.4860962942246,35.62263046903967,33.47912524850896
2064,3717.0,19.70157234890619,0,897,276.93193289063913,19.70157234890619,-44.63806970509383
2065,6269.0,33.38885799035966,0,2796,821.1036318531445,33.38885799035966,68.65751950497713
2066,5284.0,27.977758852428625,11,2144,656.3767395653385,27.977758852428625,-15.712234806189185
2067,7238.0,39.063849879495734,0,2937,983.0508942094812,39.063849879495734,36.97956093868282
2068,4365.0,22.98309464219503,0,1419,426.4038045625936,22.98309464219503,-39.69328543796629
2069,4113.0,22.08958449202818,6,958,316.46775650781694,22.08958449202818,-5.7731958762886615
2070,6670.0,35.2361535965888,2,1435,529.9411345240205,35.2361535965888,62.168733284707024
2071,8019.0,42.48738760659993,4,3217,883.5454533762359,42.48738760659993,20.224887556221894
2072,3198.0,16.966745457916204,7,962,275.5884612969128,16.966745457916204,-60.11971567527124
2073,6669.0,35.469080228031146,1,1813,623.304263217776,35.469080228031146,108.53658536585367
2074,5365.0,28.67562917130145,0,2131,647.1410494465545,28.67562917130145,-19.553156395261663
2075,5956.0,32.45079602335929,2,2079,603.060728637044,32.45079602335929,11.01584342963653
2076,2234.0,11.874119391916944,0,452,167.02739749858858,11.874119391916944,-62.491605104096706
2077,4772.0,25.552743789395624,0,1111,405.8179917453666,25.552743789395624,113.60787824529991
2078,7198.0,37.780838663329625,0,2328,823.5897956599216,37.780838663329625,50.83822296730931
2079,2279.0,12.150218993325916,0,1054,289.82328733003476,12.150218993325916,-68.33842734092804
2080,6082.0,32.693716397849464,0,1595,585.1265338420918,32.693716397849464,166.87143483984204
2081,8596.0,45.37431637004079,0,2043,765.4159099153317,45.37431637004079,41.33508714238738
2082,3900.0,20.578652206154988,0,1737,493.11477550179103,20.578652206154988,-54.63006049325267
2083,7507.0,40.57954440118651,4,2443,723.449747998289,40.57954440118651,92.48717948717949
2084,4790.0,25.468587782721542,2,1158,419.40690446766797,25.468587782721542,-36.1928866391368
2085,4785.0,25.355053068223953,0,800,327.9346179291897,25.355053068223953,-0.10438413361169019
2086,4221.0,22.519025769373382,0,1040,356.3619521064095,22.519025769373382,-11.786833855799372
2087,3597.0,19.04816694475343,0,1126,367.20148667752125,19.04816694475343,-14.783226723525233
2088,4822.0,26.032599879495734,0,1281,411.7267040014271,26.032599879495734,34.05615790936891
2089,7531.0,40.44076172599185,0,1771,720.3971705478398,40.44076172599185,56.18000829531316
2090,5536.0,29.639165044493883,12,1239,422.3056483236527,29.639165044493883,-26.490505908909835
2091,4357.0,23.53910595105673,0,1154,378.03281683745473,23.53910595105673,-21.29696531791907
2092,9589.0,51.24437453652206,4,2005,821.3963120900602,51.24437453652206,120.08262565985773
2093,4961.0,26.31332846681498,0,2253,642.6836431336301,26.31332846681498,-48.26363541558035
2094,5598.0,29.68638185947349,0,2480,698.9782803232417,29.68638185947349,12.84015319492038
2095,5011.0,26.445437059695962,0,1703,568.7283196000982,26.445437059695962,-10.485887817077533
2096,3004.0,15.953791249536522,4,729,276.2694117682735,15.953791249536522,-40.05188585112752
2097,2565.0,13.698959492028179,0,602,204.5914443248033,13.698959492028179,-14.613848202396806
2098,3255.0,17.28620342046719,2,795,283.00405554434275,17.28620342046719,26.90058479532165
2099,6380.0,33.73915461624027,0,1908,647.3868217454669,33.73915461624027,96.00614439324117
2100,6861.0,36.458315952910645,0,2160,698.6125372999882,36.458315952910645,7.539184952978051
2006,11976.0,63.040577493511314,12,4619,1410.072725397201,63.040577493511314,
2007,6105.0,33.22719688542825,22,2389,654.4577387564317,33.22719688542825,-49.023046092184366
2008,6985.0,37.64720059325176,3,2594,858.9761832165856,37.64720059325176,14.414414414414424
